artist_id,artist_name,popularity
2491934,snoh aalegra,0.46
3567065,t k osaze,0.31
4550,elephant man,0.53
443779,the studio sound ensemble,0.5
2864365,hollywood vampires,0.56
923392,new medicine,0.47
920256,the country music heroes,0.53
1350706,henrique diego,0.51
316242,i was a king,0.47
54598,grupo mania,0.49
3539532,sigala digital farm animals,0.31
913606,reggaeton man flow,0.51
4963,keith sweat duet with gerald levert,0.46
3181,fairground attraction,0.52
102725,necro,0.53
3544091,pritam arijit singh badshah jonita gandhi panjabi hit squad,0.29
2964029,sasha baron cohen,0.5
142026,manga,0.5
1446979,américa sierra 3ballmty,0.47
3435907,james horner simon franglen,0.31
71570,jens book-jenssen,0.49
7352,the emeralds,0.46
96690,argy,0.46
605597,conny vandenbos,0.47
1249958,half moon run,0.6
111665,the five stairsteps,0.51
1542778,dj in the night,0.46
49560,herb alpert the tijuana brass,0.53
144547,kyle riabko,0.38
167059,la makina,0.49
2687442,elina born stig rästa,0.46
474644,tove styrke,0.56
271964,sheryfa luna,0.47
2161261,jam clan,0.37
1221342,iamamiwhoami,0.52
3497227,martin garrix florian picasso,0.3
3288290,r d burman laxmikant-pyarelal,0.29
310191,makano,0.46
52697,celtic frost,0.48
41489,and one,0.47
246991,michna,0.46
942721,love ballads unlimited,0.46
1222079,alfred hall,0.46
11139,jonny lang,0.55
2629569,emma heesters,0.46
858467,icona pop,0.67
320604,lucy love,0.46
1366,donna summer,0.63
973765,bassotronics,0.48
1352815,flavel neto,0.49
1039568,suresh wadekar,0.47
1238261,fito blanko,0.47
153176,matthew dear,0.49
302342,kariya,0.46
3443095,will i am mick jagger jennifer lopez,0.3
964542,house of pain and everlast,0.38
125826,killah priest,0.5
2168000,jauz,0.54
46359,karma,0.47
226671,richard tognetti,0.47
19217,cass mccombs,0.53
18130,los angeles negros,0.52
30702,toy,0.5
3509422,antonio vivaldi fritz kreisler niccolò paganini tchaikovsky wolfgang amadeus mozart ludwig van beethoven claude debussy camille saint-saëns johannes brahms johann sebastian bach nicolo paganini pablo de sarasate georges bizet,0.29
20072,audio adrenaline,0.57
18280,mj cole,0.53
40119,marilyn horne,0.47
652540,hyekyung lee,0.46
372325,john keys,0.49
43118,vinylshakerz,0.46
520188,mondo drag,0.46
603106,armik,0.47
471867,the drowsy chaperone cast,0.46
1245927,alfaaz,0.46
2380186,arcane echo,0.47
880990,yoga tribe,0.47
18488,apocalyptica,0.57
1243399,jayme dee,0.48
1010658,megan liz,0.49
153184,bach,0.48
422069,romans,0.49
3563812,christmas favourites ultimate christmas songs all i want for christmas is you,0.31
18476,lamb,0.55
300892,murk,0.46
1004922,andrew rannells josh gad,0.46
323207,naseebo lal,0.46
477197,barry crocker,0.46
717749,wayne 's world,0.38
104070,richard gere,0.46
15122,bruce springsteen,0.76
23204,moska,0.46
873491,gypsy wanderers,0.46
1290642,the best of italian pop songs,0.47
79894,stealth,0.48
30250,ella fitzgerald and louis armstrong,0.46
284,v,0.46
629,sigue sigue sputnik,0.52
41057,woody herman,0.51
1233588,flame feat lecrae,0.46
951440,kem chrisette michele,0.46
1322934,chart hits 2012,0.47
80585,boy,0.54
472,four tet,0.54
2623,steven tyler,0.55
3002,sissel,0.55
156268,paul englishby,0.5
2070050,the moody blues the london festival orchestra peter knight,0.46
84846,player,0.5
3500258,cokeboy brock cokeboy droop pop,0.3
2534693,mark ronson feat kevin parker,0.36
12625,the pastels,0.48
106513,fatal bazooka feat yelle et christelle,0.46
41532,natalia oreiro,0.5
999582,the bunny the bear,0.47
2564197,kid ink feat dej loaf,0.36
314494,the joy formidable,0.57
130775,miss platnum,0.46
36722,public image ltd,0.56
29133,lisa ono,0.49
1939448,scott brendo,0.48
3318,kent,0.6
153052,high contrast,0.54
152533,darkwater,0.47
2466554,sound ideas,0.55
67733,akram rahi,0.46
69133,incredible bongo band,0.5
442520,la douche,0.46
1953896,dash berlin alexander popov feat jonathan mendelsohn,0.46
3074233,yorkston thorne khan,0.48
866813,nicc johnson,0.31
118048,anita lindblom,0.46
710475,girl in a coma,0.46
45126,caught in the act,0.43
1647,suzanne ciani,0.46
1887276,arthur beatrice,0.5
55365,watain,0.5
709261,vampires everywhere,0.46
87182,martin l gore,0.47
7589,derrick morgan,0.48
1005070,eivør,0.5
586545,confession,0.46
119059,snotkop,0.51
854798,aj michalka,0.46
3081300,mridul krishna shastri sanjay paarik rakesh chaturvedi,0.29
1243280,jp cooper,0.55
1162683,absolute karaoke,0.48
3248782,cruel youth,0.37
1499295,chasing grace,0.46
1510012,brandon beal,0.55
89443,andrea bocelli giorgia,0.48
37186,greta keller,0.46
69272,greenleaf,0.46
775191,sex bob-omb,0.49
2907950,alexandra savior,0.35
137931,carrie underwood,0.71
2255753,wrabel,0.5
296314,sheila on 7,0.53
30979,frank klepacki,0.48
15918,tom cochrane,0.53
1029505,eminem ft - dr dre tribute band,0.46
2178076,rick ross french montana,0.47
150878,avec,0.47
1388808,mc jojo,0.46
858472,strange talk,0.52
999861,lenno,0.47
202935,rockin squat,0.45
14415,rogue wave,0.52
3246127,illumi nate,0.49
29240,young marble giants,0.46
2577869,rock classic hits allstars,0.48
1892549,leon spierer,0.48
15964,edith piaf,0.6
1427572,swim deep,0.54
950020,magic man,0.5
3343187,empire cast feat terrence howard and bre-z,0.3
600736,audrey assad,0.55
15808,hardline,0.48
2354851,lost frequencies,0.66
3372,stephen duffy,0.5
2930026,99 percent,0.5
3541977,dj snake justin bieber,0.29
2048808,mother goose club,0.47
1420523,cashmere cat,0.53
393355,eric thomas,0.48
2657222,jesus culture bryan torwalt,0.46
2377158,jax jones,0.55
429043,kutt calhoun,0.47
2086790,john coghlan,0.47
115322,winchester cathedral choir,0.46
1041047,kelly rowland the wav s,0.46
15131,joan manuel serrat,0.54
2780881,k ci jo jo,0.46
434059,paulette,0.52
1008123,instrumental hits,0.46
1476543,beneath your beautiful,0.47
374770,sound sultan,0.45
10865,raphael saadiq,0.55
21650,jack 's mannequin,0.52
36525,sue thompson,0.49
3317331,arthur grumiaux johann sebastian bach,0.3
6349,american football,0.46
2176343,dj lucky l,0.46
2367385,song swamp,0.46
6276,los secretos,0.48
1542252,charles jenkins fellowship chicago canton jones da truth isaac carree jessica reedy,0.51
1005152,vários intérpretes,0.42
2012605,jimi goodwin,0.47
313189,los inquietos del norte,0.55
455087,kamaya painters,0.46
376276,anselmo ralph,0.46
2491154,melodyia music,0.47
559336,jose jose,0.49
2162425,j han,0.46
1989780,cher lloyd feat t i,0.33
247961,darrell evans,0.46
1115054,chacal y yakarta,0.47
470,sondre lerche,0.52
9855,hans zimmer,0.68
29164,salt tank,0.46
2247193,kilter,0.53
393180,joan jett,0.52
2063855,badshah,0.53
18092,triumvirat,0.47
12822,martha wainwright,0.56
907341,holiday singalong,0.47
2987223,slovenský komorný orchester,0.3
52671,arch enemy,0.56
170651,gogi grant,0.46
561484,chino nacho,0.54
22992,wild palms,0.48
39301,david lee murphy,0.48
14231,m,0.49
1415346,ne-yo wiz khalifa,0.47
2214421,olga bell,0.48
94553,outlawz,0.46
107773,roberto murolo,0.46
37103,tarkan,0.54
1119722,someone like you,0.46
396713,the psycho realm,0.48
381335,anni-frid lyngstad,0.46
3316168,angel jme wretch 32 tally,0.3
25217,rogue traders,0.53
3469731,study music musica para estudar collective exam study classical music orchestra,0.3
2273217,bombay lounge,0.47
457360,the growlers,0.49
66192,ultra vivid scene,0.49
3544475,classical wedding music experts the wedding singer soundtrack the wedding singers,0.31
3541058,jameson mcgregor,0.29
2804,linda ronstadt,0.6
292,level 42,0.58
34442,the band of the scots guards,0.47
8669,tiësto,0.68
298733,el as de la sierra,0.47
20069,jeremy camp,0.64
3409,eva dahlgren,0.52
523739,matti røssland,0.46
1189065,chronixx,0.53
10072,dariush,0.48
1235063,emma louise,0.53
106848,béla fleck the flecktones,0.46
10146,kreator,0.51
30303,bob luman,0.51
19558,duke robillard,0.47
1469600,line dybedal,0.48
2137931,jennel garcia,0.49
20630,hundred reasons,0.48
1057258,fatima yamaha,0.47
17899,mandoza,0.46
1990642,the bohemian champions,0.45
265129,elizete cardoso,0.47
3366305,eric lau kristin ditlow,0.29
35235,free the spirit,0.49
143595,ottmar liebert luna negra,0.47
29175,tom paxton,0.52
10811,trisha yearwood,0.57
3497202,martin garrix feat dawn golden,0.3
17268,willie mitchell,0.48
990713,sara savery,0.46
36603,smif-n-wessun,0.49
3943,stephen fretwell,0.47
618784,louise dearman,0.46
1270364,shalmali kholgade,0.44
92365,astronaut,0.54
2219629,hot lipps inc,0.3
214459,daniel caine orchestra,0.46
1153503,high highs,0.51
20200,maria bethânia,0.54
437754,the last 5 years,0.48
3553290,meditation zen music garden relaxing spa music,0.3
40357,american head charge,0.46
48407,the books,0.48
26988,academy of st martin-in-the-fields sir neville marriner,0.47
11016,mac mall,0.47
48450,smooth,0.5
2256431,us the duo,0.53
141993,clueso,0.52
147430,ernie,0.46
2602864,the chainsmokers great good fine ok,0.48
1231782,giggle and hoot,0.48
118972,sixx a m,0.46
28104,freda payne,0.51
76728,jorn,0.52
506,stevie nicks,0.61
805546,jessta james,0.48
298528,the partysquad,0.47
235796,janus,0.45
561,the supernaturals,0.46
5085,dave gahan,0.49
2631455,ann sophie,0.46
2428397,jack ü,0.66
44071,bounty killa,0.46
90702,lsb,0.45
154849,vladimir ashkenazy,0.59
3389698,hot and dayamn,0.3
248758,tom stephan,0.41
68584,bobby lewis,0.48
254753,colby o'donis,0.49
3283926,pitbull with enrique iglesias,0.29
3039589,armin van buuren feat lyrica anderson,0.47
675972,the wedding singer soundtrack,0.39
1473454,jd mcpherson,0.5
64304,the sword,0.53
52239,monolake,0.46
2273906,sk1 feat tamzin and dj desiblue,0.47
5556,agnetha fältskog,0.55
380137,ola the janglers,0.47
981854,jamala,0.49
13757,the ones,0.46
83908,rhianna,0.49
1392238,bondax,0.54
14286,the skyliners,0.47
1907314,wildflowers,0.46
1166805,the dunwells,0.5
2342487,partridge,0.35
409626,daddy 's groove,0.47
29495,kitty daisy lewis,0.51
49642,rubén blades,0.47
22377,petula clark,0.6
177993,james hunter,0.46
196823,katrina and the waves,0.52
256450,young steff,0.46
1451190,remix repent,0.47
943515,jacob latimore,0.48
11158,the slits,0.5
818079,the ranger,0.46
104038,miss piggy,0.46
15728,fun boy three,0.53
1540857,hit co masters,0.49
1128,richie sambora,0.51
17146,frankie lymon the teenagers,0.51
29499,eleanor mcevoy,0.46
454643,brendan grace,0.46
16860,butthole surfers,0.52
501200,misha omar,0.55
38194,guy lombardo,0.47
774632,danny romero,0.49
3462000,petter feat linnea henriksson,0.3
252397,disciples,0.57
564993,best guitar songs,0.46
2695191,bearson,0.5
11297,wes montgomery,0.52
473,riton,0.58
169656,ólöf arnalds,0.48
187790,brain drill,0.49
2850326,dillon francis skrillex,0.31
2248253,novelists,0.47
1873708,french montana the weeknd,0.48
3498579,k v mahadevan shankar-ganesh,0.3
223627,anarbor,0.51
3335849,dj khaled feat drake,0.31
37479,professor green,0.61
307038,carcass,0.52
18033,treorchy male voice choir,0.47
528925,aki bergen,0.47
166289,academy of st martin in the fields,0.56
1438334,tate stevens,0.48
41951,atze schröder,0.47
1367,barbra streisand,0.64
2976,byron janis,0.46
1171371,lauriana mae,0.48
1525595,avery wilson,0.46
20026,cheo feliciano,0.47
950395,hurray for the riff raff,0.48
43347,pyramid,0.49
4542,lil kim,0.57
1304,dmx,0.67
2171546,igx,0.5
29818,rival schools,0.46
1139086,quilt,0.47
145426,lynard skynard,0.47
288690,india martinez,0.49
347469,neck,0.47
1503621,bachateros dominicanos,0.49
983219,machinations,0.46
3436063,ayo jay feat chris brown kid ink,0.31
2920120,karaoke freaks,0.5
1083870,david guetta - chris brown - lil wayne,0.48
18776,al green,0.63
1272374,don omar juan magan,0.47
350903,adam lambert,0.66
562159,sovereign grace music,0.52
1107056,lana del rey,0.79
957263,hugh laurie,0.56
2085916,david ramirez,0.47
29232,the runaways,0.57
163549,brian cross,0.47
1167455,choir of new college oxford,0.46
1063378,senor bachata,0.46
294935,yung ralph,0.47
846182,vaski,0.42
25760,the icicle works,0.48
21461,eskimo joe,0.55
25292,kathleen madigan,0.48
4103,better than ezra,0.52
119433,raja ema,0.46
1411818,the 1999 players,0.47
2176442,deep sleep meditation,0.5
108758,neelix,0.51
2707078,teddyloid,0.48
10582,the cranberries,0.65
271568,la grande sophie,0.47
11661,the verve pipe,0.52
365180,hank williams and his drifting cowboys,0.48
3101402,anohni,0.58
337237,jai,0.46
171648,grizzly bear,0.52
494423,ceca raznatovic,0.46
2340623,bars and melody,0.57
1207079,kingdom heirs,0.52
363317,maps atlases,0.46
592510,lata mangeshkar talat mahmood sandhya mukherjee,0.29
1462117,snoop lion feat angela hunte,0.29
375993,chess in concert,0.5
28380,calvo,0.44
27822,cassie,0.58
3238867,the chainsmokers feat charlee,0.32
1113663,kiesza,0.62
607660,bei maejor,0.49
7791,tapper zukie,0.46
4822,vince guaraldi,0.51
7361,joe cocker,0.64
2046654,john grant feat sinéad o'connor,0.47
302565,albanian popular music ensemble of tirana,0.46
98430,angry anderson,0.49
319109,mario biondi,0.52
3357079,integrity power trip,0.29
409567,wolfheart,0.46
2264327,alicia keys feat ludacris,0.31
2021343,7 minutes dead,0.46
534,the lightning seeds,0.55
17514,afroman,0.58
19209,awesome 3,0.46
4422,doug stone,0.5
88433,demon,0.47
2437259,sleaford mods,0.55
263783,ashley wallbridge,0.49
173049,sunburn in cyprus,0.47
49940,kris kross,0.55
170024,radka toneff,0.46
368,redman,0.55
260501,erlend bratland,0.48
133891,corey reynolds,0.46
19513,the monochrome set,0.47
157561,monique,0.46
3560286,childrens christmas favourites the xmas specials we wish you a merry christmas,0.31
503503,ibiza dance party,0.47
41955,john farnham,0.6
409946,d double e,0.49
3371321,gary clark jr jam in the van,0.3
17830,limi-t 21,0.47
588102,jill andrews,0.49
115055,the city of prague philharmonic orchestra,0.59
2270327,original broadway cast of if then a new musical,0.38
1249155,aenna,0.47
859216,the city harmonic,0.5
3267854,mark sixma jonathan mendelsohn,0.3
1037,renato carosone,0.51
2086787,raven felix,0.49
11067,young zee,0.47
438542,sharon cuneta,0.49
226576,andre kostelanetz,0.46
413,black rebel motorcycle club,0.56
4996,tom petty,0.66
1088107,lord echo,0.4
2323397,guordan banks,0.46
807165,flight facilities feat giselle,0.46
4839,charlie rich,0.55
35648,christopher fitzgerald,0.49
3970,rilo kiley,0.51
3563270,t-pain feat lil yachty,0.31
248,cher,0.67
16802,the central band of the royal air force,0.46
577535,renée geyer,0.48
105383,chromatics,0.5
39049,angelo branduardi,0.48
33822,sham 69,0.54
146509,wilbert harrison,0.47
3450442,baby sleep sounds deep sleep nature sounds,0.31
31745,c w mccall,0.49
2159112,donald lawrence co,0.47
311996,henryk szeryng,0.47
2180304,blackmill,0.47
1909278,mike star,0.46
459,nina simone,0.65
4147,lynch mob,0.48
308860,arisa,0.52
3031,al bano romina power,0.47
3312766,kid ink feat jeremih spice,0.3
398261,xploding plastix,0.46
2318176,the raven age,0.5
1893853,gucci mane featuring wiz kalifa,0.46
62526,nora,0.46
88867,styles of beyond,0.49
3037122,raindrops sleep,0.38
565166,marcel dettmann,0.45
3315821,berliner philharmoniker orchestra,0.3
17956,beth carvalho,0.46
11528,bodeans,0.48
274,the hives,0.56
69593,golden quartet,0.46
532200,oslo kristne senter,0.48
37212,ambrose his orchestra,0.46
1084546,karaoke charts,0.46
88659,patrick watson,0.54
1917280,ozan doğulu,0.47
9555,joe zawinul,0.47
724557,inception,0.46
19191,bis,0.46
3155465,gryffin,0.5
2167579,runtown,0.45
145750,starpoint,0.51
611369,rené froger,0.48
59261,tyrone davis,0.51
1076658,ida brodal per erik høsøien,0.56
258038,little joy,0.46
1441537,christmas party songs,0.57
4911,shirley caesar,0.56
2551223,sol romero,0.29
319918,free chapel,0.48
838189,bad books,0.46
207600,the real group,0.49
24072,maria joão pires,0.51
1461088,brother dege aka dege legg,0.51
24863,motel,0.49
1011286,dinah washington quincy jones,0.3
145656,les enfoirés,0.48
954402,woodkid,0.59
8356,nicola benedetti,0.53
590012,victorious cast feat victoria justice,0.39
21246,a taste of honey,0.52
1413413,christoph waltz,0.46
51622,aldo nova,0.51
39407,savoy brown,0.53
154870,the sixteen,0.57
3440684,young thug travis scott,0.29
20772,wayne fontana,0.46
18024,prefab sprout,0.55
2060238,eminem sia,0.54
2199,dolly parton,0.67
433014,frank edwards,0.46
163050,alvin and the chipmunks,0.58
243651,lucy schwartz,0.46
24924,mission of burma,0.47
176607,shemekia copeland,0.47
356992,mouth of the architect,0.46
39552,no te va gustar,0.5
36570,magic dirt,0.48
1226117,el alfa,0.49
3329254,usher feat young thug,0.31
277009,sick jacken,0.46
368707,sunny ledfurd,0.46
2516451,wiz khalifa currensy,0.47
188612,keith us,0.46
240877,andy shauf,0.52
162291,worship together,0.55
778349,lil keke,0.47
1883857,toners,0.47
1014,ednita nazario,0.5
264928,norman doray,0.47
31884,russell peters,0.48
2029552,b smyth,0.49
37119,upsetters,0.52
4344,stacey q,0.46
2156131,mourning ritual,0.48
99580,massivan,0.46
166972,oc,0.51
1164699,sons of anarchy television soundtrack,0.47
1511861,olympe,0.49
575215,joseph attieh,0.47
4267,sam phillips,0.46
12666,clinic,0.49
2023111,george ezra,0.7
330,the elgins,0.51
907962,yusuf güney,0.47
700375,scndl,0.52
66037,afterlife,0.5
508516,rune larsen,0.47
145491,sugarloaf,0.47
14046,stealers wheel,0.55
3557575,mura masa a ap rocky riko dan,0.3
34237,cesare cremonini,0.54
577780,tuxedo,0.48
232611,the grascals,0.49
48242,lazytown,0.47
1220379,die hit experten,0.46
308185,ida jenshus,0.49
26270,bertine zetlitz,0.53
1981,taylor dayne,0.55
3190462,swiniarski,0.32
1512,gloria gaynor,0.59
425455,bretteville,0.46
1083367,arley perez,0.46
250062,aaron watson,0.53
15185,tiken jah fakoly,0.5
2370,harry belafonte,0.59
150997,black tide,0.49
1506,brenda russell,0.51
112518,british sea power,0.54
499678,kings,0.46
290353,the orlons,0.46
5424,irene grandi,0.49
13941,pinocchio,0.46
39625,pierpoljak,0.48
1206941,anton sully,0.46
23570,marinella,0.47
30031,gipsy kings,0.58
53856,konstantin wecker,0.47
187540,the cistercian monks of stift heiligenkreuz,0.47
122273,radja,0.5
1956839,scar the martyr,0.5
592372,koinonia,0.46
6179,george gershwin,0.51
8311,sub focus,0.6
2772,jack teagarden,0.47
894995,illy,0.58
589,peter andre,0.55
2602381,boom the bass,0.48
1074314,le'andria johnson,0.49
92141,paul jones,0.47
465984,puggy,0.48
2808927,juju rogers,0.46
173885,george carlin,0.52
91631,the agonist,0.51
1114327,ray wilson,0.48
1212720,v rose,0.51
42956,sean tyas,0.46
2160535,daft punk feat pharrell williams and nile rodgers,0.38
287909,opia,0.48
895,nine black alps,0.5
20767,marmalade,0.52
34238,baustelle,0.46
299517,the blizzard,0.47
3377490,allday nyne,0.31
35951,eva cassidy,0.61
2689651,cameron dallas,0.54
1532,adam the ants,0.56
10001,ppk,0.48
1018534,tommy johnagin,0.46
16936,carter usm,0.49
729118,kneebody,0.46
2534,the main ingredient,0.49
4712,al b sure,0.52
134467,natty,0.47
103148,kaki king,0.48
2991530,paloma ford,0.39
3324919,demoya,0.31
6842,little brother,0.47
450705,diaframma,0.41
2414960,young franco,0.51
1078859,dirty money music group,0.47
87435,s o d,0.46
2972863,shiro sagisu,0.47
908110,kenny b,0.46
2961227,dave gahan soulsavers,0.49
18559,harry james,0.48
24060,archie bell the drells,0.5
3015040,machine gun kelly young jeezy,0.47
1436616,m pokora,0.48
2143841,kruger brothers,0.47
112889,these new puritans,0.5
3416613,blues for kids,0.3
278221,serani,0.54
634503,the bbc concert orchestra,0.46
18354,cherrelle,0.52
111667,sha na na,0.47
1344691,king 810,0.5
21652,haley james scott,0.46
21595,kandi,0.53
229051,deerhunter,0.53
3443021,top 40 the love unlimited orchestra billboard top 100 hits,0.3
16700,georges brassens,0.55
17724,baby,0.46
3420779,ella fitsgerald,0.29
342608,reconcile,0.52
3079059,eryn allen kane,0.49
477068,nick mulvey,0.53
1388,roger daltrey,0.47
15208,eve boswell,0.47
1481526,rakim ken-y,0.33
2052968,tei shi,0.48
2488245,cameron diaz,0.48
377434,grupo revelação,0.53
3459434,nathan jeppson,0.31
2484056,s3rl feat lexi,0.46
2142,gil scott-heron,0.55
1545525,zepfire,0.49
540561,bladerunner,0.46
2017943,piano love songs,0.47
42642,operator please,0.49
6210,the system,0.48
1253674,madonna nicki minaj,0.48
3279,stadio,0.52
9863,bad news,0.46
48561,aceyalone,0.48
18875,fluke,0.51
175577,the three tenors,0.5
161680,the moody blues,0.63
162861,caravan,0.51
2877564,rita ora feat chris brown,0.37
691445,george fitzgerald,0.51
2772919,mc joão,0.47
310187,cultura profética,0.47
3403586,solar fields ea games soundtrack,0.29
8401,chas dave,0.56
521010,tim janis,0.46
3685,the supermen lovers,0.51
1517,ohio players,0.53
1223177,stereolove,0.47
1432489,global mogul music,0.48
423314,knutsen ludvigsen,0.54
2482630,vigiland,0.55
19270,peter ilyich tchaikovsky,0.49
2198892,jennifer lopez french montana,0.47
12826,warrant,0.57
5053,porno for pyros,0.48
82395,the qemists,0.52
25745,hayley mills,0.46
15689,richard smallwood,0.51
103156,shirley brown,0.48
771325,dj karim,0.41
456898,wallpaper,0.5
86798,t o k,0.47
6048,garbage,0.62
882398,regulo caro,0.54
905827,kid 's party central,0.47
490339,man made,0.47
1390403,faul,0.48
107277,kenza farah,0.5
37855,panteón rococó,0.49
6678,bad company,0.6
529257,violetta,0.48
3443501,ok go perfume,0.3
8814,phoenix,0.61
54357,pulsedriver,0.49
28891,five satins,0.49
29161,the mike flowers pops,0.46
22829,marion,0.47
53099,rory block,0.48
1024022,briggs,0.5
8584,skip james,0.49
2041233,tyga justin bieber,0.46
4288,rhett miller,0.49
1227556,bonobo featuring bajka,0.47
845011,black face,0.46
18828,pearl bailey,0.49
1251720,shortstraw,0.46
21088,zamfir,0.48
126872,slovak philharmonic orchestra,0.53
4751,chicago,0.64
18182,udit narayan,0.57
61292,philippe entremont,0.46
2743040,elton john mc hammer rob base,0.48
880140,rainforest music lullabies ensemble,0.46
192554,mel waiters,0.5
2638194,kendrick lamar anna wise bilal snoop dogg,0.46
1874204,corb lund band,0.46
2019517,roar - katy perry,0.55
51706,stuck in the sound,0.48
525165,nu logic,0.49
128036,groove theory,0.52
52211,christophe,0.49
1473151,pop factory,0.46
35862,kim larsen kjukken,0.55
5576,daisy,0.47
1891623,kstylis,0.53
13162,kenny burrell,0.5
1452860,hullabahoos,0.47
126832,skream,0.53
305688,mokadelic,0.47
18909,chris hillman,0.46
37570,chocolate milk,0.46
1482862,a ap ferg,0.63
42394,snap,0.56
4470,project 86,0.49
4709,david lee roth,0.53
83512,classic dream orchestra,0.47
1012345,extra musica,0.48
91884,88 fingers louie,0.49
239861,pride glory,0.48
905891,the dogcatmouse singers,0.48
2052957,mc beezy,0.31
3145386,ramdiel kelmo,0.3
85427,the black angels,0.47
91038,great lake swimmers,0.54
111706,sd,0.47
231951,rik mayall,0.46
88514,charlie drake,0.48
2489221,princess chelsea,0.36
321179,mist,0.49
1938217,lego friends,0.5
371343,fred eaglesmith,0.45
2816,django reinhardt,0.58
55751,the beatles,0.65
1835,schürzenjäger,0.48
49637,loggins messina,0.53
3919,los fabulosos cadillacs,0.51
1380756,markus schulz feat seri,0.46
88884,mountain,0.53
2940164,robert billig,0.47
2458548,posthaste music,0.47
2678318,machine gun kelly planet vi,0.46
82271,stonebridge,0.55
1943719,ganz,0.48
1126279,hollywood session singers,0.46
10568,the zombies,0.55
1126278,nashville session singers,0.46
69600,ultimate spinach,0.47
11530,the marcels,0.53
1468362,goldroom,0.5
262299,helge jordal,0.47
1309319,victorious cast,0.59
5735,the datsuns,0.49
1556,roy ayers,0.52
175155,ray wylie hubbard,0.48
182864,destructo,0.54
2139352,yumi zouma,0.49
128187,led zeppelin,0.75
173963,magic slim the teardrops,0.47
42059,dune,0.46
317161,edwin hawkins singers,0.46
3344269,gucci mane young thug peewee longway migos,0.3
7644,i wayne,0.49
1931503,teen beach movie karaoke,0.49
3217963,kygo labrinth,0.32
14,the charlatans,0.56
2051973,paperplane pursuit,0.47
21219,fugees,0.62
596877,screen,0.48
217360,choir of clare college cambridge,0.46
2159866,the harp of love,0.48
48940,the herd,0.49
1529770,damnation angels,0.48
599578,trombone shorty,0.51
117610,pluto,0.47
123527,bally sagoo,0.49
2827113,kolaj,0.5
1005645,beaty heart,0.5
1183006,the idea of north,0.48
2345132,sound remedy,0.48
25328,judie tzuke,0.48
230248,blokkmonsta,0.42
1263044,girl band,0.49
738623,fabio frizzi,0.46
747711,equicez,0.47
2323689,dre-key the ghetto millionaire,0.36
2414763,mansionair,0.48
925676,louise tucker,0.46
17502,alan tam,0.49
342196,liberación,0.52
102265,mgm studio orchestra,0.46
1389567,halloween fx productions,0.52
1025834,nine lashes,0.54
12600,nouvelle vague,0.55
82434,roland cedermark,0.56
36008,ward 21,0.47
16921,steeleye span,0.56
3544097,pritam arijit singh khushi,0.29
1193475,silver screen sounds,0.46
923329,the belle brigade,0.5
2620492,jared the mill,0.5
44148,bohse onkelz,0.51
1433158,benny friedman,0.41
40985,kid rock,0.66
29501,vitalic,0.54
2764521,troyboi,0.5
19828,dudley moore,0.49
375088,bonaparte,0.47
269598,midival punditz,0.47
2919670,coded channel,0.46
34997,pete and the pirates,0.49
985,tiziano ferro,0.59
49570,kevin hart,0.53
1490519,emmelie de forest,0.54
17712,teitur,0.46
400968,country love,0.45
3563630,chakra meditation specialists 快眠専門家 yoga tribe,0.31
492295,ken nordine,0.47
3254285,iambillydee,0.29
230137,the gaslight anthem,0.58
253371,franky rizardo,0.47
183495,the dogs,0.52
3351614,jax jones mike dunn mnek,0.29
3560152,ayurveda spa relaxation sonidos de la naturaleza relajacion,0.31
809640,scales,0.47
12809,teenage fanclub,0.56
1413187,bj the chicago kid,0.55
521070,sidsel ryen,0.52
2039447,meridian dan,0.49
31727,alessi brothers,0.48
327716,toro y moi,0.53
496243,hydraulix,0.45
375999,los marineros del norte,0.46
83147,bobby pulido,0.47
18040,geri halliwell,0.54
1011087,pional,0.46
197775,evil nine,0.49
2011183,u t g productions digital,0.35
1165729,mellow mood,0.46
22870,the moonglows,0.48
2321690,japanese wallpaper feat wafia,0.48
384399,razika,0.5
28429,chocolate puma,0.5
163852,terry callier,0.51
375491,eye,0.44
3134497,higher authorities,0.46
21203,boy meets girl,0.53
3477978,christian ferras édouard lalo wolfgang amadeus mozart,0.3
2646575,leikeli47,0.51
362412,the antlers,0.52
23684,la mafia,0.52
13284,corinne bailey rae,0.61
151031,cavalera conspiracy,0.48
2820587,transviolet,0.51
1026159,gunplay,0.51
1306770,pop etc,0.48
1881462,k-pop candy,0.46
72292,garry lee showdown,0.47
1462454,sacha baron cohen helena bonham carter les misérables cast,0.46
12025,the electric prunes,0.48
4934,keith sweat with jacci mcghee,0.49
831686,bonzo dog doo dah band,0.48
118503,gene mcdaniels,0.48
6265,riccardo fogli,0.47
87067,after forever,0.5
317948,mory kante,0.46
15847,kool g rap,0.5
323,the supremes,0.62
309329,one-t,0.46
1209672,ccr revival band,0.49
2265204,dj kingdom,0.31
25416,gene kelly,0.52
869476,the browning,0.5
1495512,edwards sanders,0.46
213186,the mekons,0.48
1231027,chris rene,0.5
1388959,my sleeping karma,0.47
2562066,audiobotz fl,0.3
3072,rondò veneziano,0.5
16249,cassandra wilson,0.51
14257,emmi,0.51
294633,greg laswell,0.54
663046,lee dewyze,0.5
187951,wolfgang gartner,0.56
3453625,gatti daniele,0.31
19979,alejandro fuentes,0.49
781098,saxophone dreamsound,0.49
80482,bombay rockers,0.53
